totalArea,floorNumber,floorsTotal,wallsMaterial,latitude,longitude,price
47,4,17,,57.0031029,40.9909373,1914000
47,4,5,,56.9563534,41.039642,1916000
47,5,5,,56.9563534,41.039642,1916000
44,5,20,,56.9957596,40.9831166,1918000
45,7,20,1,56.987621,40.9659871,1920000
38,3,10,5,57.0294878,40.9162017,1920000
43,2,5,5,57.006536,40.986991,1920000
45,3,5,4,56.962766,41.004372,1920000
48,2,5,,56.9563534,41.039642,1924000
45,8,20,,56.989267,40.9669326,1925000
43,5,17,,57.0336944,40.9177299,1925000
44,3,20,,56.993567,40.993566,1926000
54,4,17,,56.9712298,41.0268471,1930000
43,4,5,,56.9679671,41.0115708,1930000
39,7,10,,57.015754,41.0175009,1930000
47,1,5,4,56.963029,41.0105379,1930000
39,7,10,,57.015754,41.0175009,1930000
47,7,8,,57.001397,40.935546,1932000
45,8,8,,57.001397,40.935546,1932000
47,7,8,,57.001276,40.942754,1932000
47,5,8,,57.001397,40.935546,1932000
49,6,8,,57.001397,40.935546,1936000
48,10,17,,57.0031029,40.9909373,1936000
48,11,17,,57.0031029,40.9909373,1936000
48,12,17,,57.0031029,40.9909373,1936000
48,13,17,,57.0031029,40.9909373,1936000
48,14,17,,57.0031029,40.9909373,1936000
48,15,17,,57.0031029,40.9909373,1936000
48,16,17,,57.0031029,40.9909373,1936000
48,17,17,,57.0031029,40.9909373,1936000
48,1,8,,57.001397,40.935546,1936000
43,3,17,,57.0003851,40.9786698,1936000
48,10,18,,57.0031029,40.9909373,1938000
48,11,18,,57.0031029,40.9909373,1938000
48,12,18,,57.0031029,40.9909373,1938000
48,13,18,,57.0031029,40.9909373,1938000
48,14,18,,57.0031029,40.9909373,1938000
48,15,18,,57.0031029,40.9909373,1938000
48,16,18,,57.0031029,40.9909373,1938000
48,17,18,,57.0031029,40.9909373,1938000
48,18,18,,57.0031029,40.9909373,1938000
43,3,17,,57.0003851,40.9786698,1940000
54,2,18,,56.966161,41.0253887,1947000
54,2,18,,56.967091,41.0208024,1947000
54,18,18,,56.967091,41.0208024,1947000
48,2,18,,57.0031029,40.9909373,1948000
48,3,17,,57.0031029,40.9909373,1948000
48,4,17,,57.0031029,40.9909373,1948000
48,5,17,,57.0031029,40.9909373,1948000
48,6,17,,57.0031029,40.9909373,1948000
48,7,17,,57.0031029,40.9909373,1948000
48,8,17,,57.0031029,40.9909373,1948000
48,9,17,,57.0031029,40.9909373,1948000
44,16,21,,56.993567,40.993566,1949000
43,3,9,,56.998694,40.9965593,1950000
48,1,9,,56.9518486,41.0508535,1950000
52,2,5,5,56.9836937,40.9977673,1950000
60,3,5,4,56.9619602,41.0057464,1950000
90,3,3,,56.985571,41.0271151,1950000
57,1,9,,56.9999243,40.9713493,1950000
40,3,10,,56.9692851,40.9872302,1950000
62,1,5,,56.996331,41.0490601,1950000
48,2,2,,57.0154321,41.0137076,1950000
40,10,10,4,56.9642229,41.0199167,1950000
51,1,9,,57.0268556,40.9258377,1950000
54,6,9,4,57.0113834,40.9397714,1950000
61,3,3,5,57.024853,41.010658,1950000
38,3,10,,57.0281435,40.9199001,1950000
45,13,15,,56.9924319,40.9741484,1950000
44,2,5,,57.0061067,40.983882,1950000
42,2,5,,57.0061067,40.983882,1950000
44,2,5,,57.0057991,40.9861384,1950000
48,3,5,4,56.9682813,41.0062831,1950000
48,2,18,,57.0031029,40.9909373,1950000
48,3,18,,57.0031029,40.9909373,1950000
48,4,18,,57.0031029,40.9909373,1950000
48,5,18,,57.0031029,40.9909373,1950000
48,6,18,,57.0031029,40.9909373,1950000
48,7,18,,57.0031029,40.9909373,1950000
48,8,18,,57.0031029,40.9909373,1950000
48,9,18,,57.0031029,40.9909373,1950000
57,5,5,,56.9672929,40.9781581,1950000
35,3,12,,57.0316986,40.9216607,1950000
51,5,5,5,57.026757,40.988633,1950000
46,7,20,1,56.987621,40.9659871,1950000
38,1,10,,56.9671227,40.9945907,1950000
47,6,18,,56.9712298,41.0268471,1950000
51,4,5,4,56.957809,41.0164202,1950000
45,6,20,1,56.987621,40.9659871,1950000
63,1,5,5,56.997297,40.9453489,1950000
54,5,5,4,57.0310495,40.9256381,1950000
39,2,5,5,57.001381,40.948259,1950000
58,2,5,4,57.036909,40.914375,1950000
63,2,5,,56.9931263,40.9373016,1950000
63,4,5,5,57.035986,40.9889941,1950000
45,4,5,4,56.968471,41.006889,1950000
55,4,5,5,56.97191,41.0107775,1950000
42,4,5,5,56.9998764,40.9881826,1950000
45,7,20,,56.989267,40.9669326,1950000
44,2,5,5,57.014184,40.9787891,1950000
43,2,9,5,56.991468,41.0004109,1950000
43,5,5,,57.0281566,40.9817956,1950000
48,2,20,,56.993567,40.993566,1952000
48,2,21,,56.993567,40.993566,1952000
42,2,5,5,57.015607,41.018479,1955000
55,1,5,,56.9563534,41.039642,1958000
54,1,5,,56.9563534,41.039642,1958000
39,9,14,,56.9670595,41.0207301,1958000
54,1,5,,56.9563534,41.039642,1958000
47,3,5,4,57.002317,40.9259269,1960000
38,3,9,5,57.0294878,40.9162017,1960000
42,4,5,5,56.984458,40.9617379,1960000
42,2,5,5,56.972292,40.972786,1960000
45,3,5,4,56.962766,41.004372,1960000
43,1,10,,56.982644,40.994317,1962000
43,1,10,,56.981177,40.993567,1962000
50,13,14,,56.971523,40.9709699,1963000
44,4,17,,57.0003851,40.9786698,1963000
44,6,17,,57.0003851,40.9786698,1963000
44,4,17,,57.0003851,40.9786698,1963000
57,1,14,,57.0344665,40.9242812,1964000
49,2,5,,56.9563534,41.039642,1968000
45,7,20,1,56.987621,40.9659871,1970000
45,7,20,1,56.987621,40.9659871,1970000
55,10,18,,56.966161,41.0253887,1970000
36,9,9,,56.9827243,40.9816509,1973000
36,9,9,,56.9798141,40.9798948,1973000
54,11,18,,56.972483,41.023227,1974000
57,12,18,,56.9712298,41.0268471,1974000
54,11,18,,56.9712298,41.0268471,1974000
57,12,18,,56.9712298,41.0268471,1974000
44,20,20,,56.989267,40.9669326,1975000
44,20,20,6,56.9933011,40.9680509,1975000
44,20,20,6,56.9933011,40.9680509,1975000
44,20,20,6,56.9933011,40.9680509,1975000
44,20,20,6,56.9933011,40.9680509,1975000
44,20,20,6,56.9933011,40.9680509,1975000
48,2,21,,56.993567,40.993566,1976000
44,2,17,,57.0003851,40.9786698,1976000
44,20,20,6,56.9933011,40.9680509,1976000
51,2,5,,57.0316986,40.9216607,1980000
43,3,17,,57.0012385,40.9805041,1980000
63,5,5,,57.0068597,40.8877232,1980000
42,6,10,,56.9688736,40.9906442,1980000
48,7,21,,56.993567,40.993566,1980000
48,7,21,,56.993567,40.993566,1980000
56,2,5,5,57.0077269,40.9735063,1980000
51,3,5,,57.0076199,40.9528943,1980000
47,13,17,,57.001766,40.948768,1980000
46,16,17,,57.0003851,40.9786698,1980000
36,2,9,,56.9827243,40.9816509,1980000
43,3,17,,56.998571,40.9753829,1980000
36,2,9,,56.9798141,40.9798948,1980000
48,3,20,6,56.9933011,40.9680509,1981000
48,3,20,6,56.9933011,40.9680509,1981000
48,3,20,6,56.9933011,40.9680509,1982000
48,3,20,6,56.9933011,40.9680509,1982000
44,4,17,,57.0003851,40.9786698,1982000
48,3,20,6,56.9933011,40.9680509,1982000
44,2,17,,57.0003851,40.9786698,1985000
60,3,9,,57.0349765,40.925136,1987000
47,2,5,,56.9575294,41.0056724,1990000
54,2,5,,56.966161,41.0253887,1990000
38,9,17,,57.0161915,40.9716018,1990000
45,4,9,,56.999384,40.9497109,1990000
54,3,9,,56.953282,41.048684,1990000
54,2,5,,56.9632742,41.0150863,1990000
56,2,5,,57.0082387,40.9786344,1990000
43,5,5,,56.9795642,40.9664876,1990000
42,2,5,5,57.00673,40.985698,1990000
51,4,9,5,57.034816,40.968979,1990000
48,7,8,,57.001397,40.935546,1990000
62,1,4,5,56.9947165,41.0040114,1990000
54,10,18,,56.9712298,41.0268471,1990000
45,4,9,,56.999384,40.9497109,1990000
48,4,21,,56.9937603,40.9913931,1990000
60,4,4,5,57.024502,40.965851,1990000
58,2,5,,56.9681479,41.009116,1990000
37,7,9,,57.016376,40.9763004,1990000
80,1,2,,56.972635,40.9775214,1990000
58,2,5,,56.9681479,41.009116,1990000
50,2,5,,56.960442,40.989348,1990000
48,2,20,,56.9937603,40.9913931,1992000
48,8,8,,57.001397,40.935546,1992000
49,7,8,,57.001397,40.935546,1992000
48,2,8,,57.001397,40.935546,1992000
48,7,8,,57.001397,40.935546,1992000
48,8,8,,57.001397,40.935546,1992000
44,15,20,,56.993567,40.993566,1994000
55,13,18,,56.9712298,41.0268471,1995000
56,13,18,,56.972213,41.0229309,1995000
56,13,18,,56.972213,41.0229309,1995000
56,2,5,,57.0082387,40.9786344,1999000
48,2,21,,56.993567,40.993566,1999000
36,11,17,,56.9884152,40.9815916,2000000
40,5,9,5,57.031286,40.9218209,2000000
51,1,5,5,57.0009122,40.9638388,2000000
55,2,5,,56.9911049,40.9393216,2000000
56,1,5,,56.9596095,40.9810092,2000000
57,3,5,,56.997666,40.987676,2000000
42,9,10,,57.015754,41.0175009,2000000
63,1,3,,57.033609,40.964778,2000000
44,14,14,,56.9744,40.9744806,2000000
46,5,10,,57.0316986,40.9216607,2000000
44,1,5,,57.0208598,40.9603857,2000000
47,4,5,,56.997661,40.9453699,2000000
55,2,5,,57.006358,40.9742675,2000000
55,1,10,,57.0031878,40.9558318,2000000
62,1,14,,57.0344665,40.9242812,2000000
55,1,10,,57.0314557,40.9214136,2000000
55,1,14,,57.0344665,40.9242812,2000000
71,5,14,,57.0344665,40.9242812,2000000
70,1,14,,57.0344665,40.9242812,2000000
39,5,14,,57.0344665,40.9242812,2000000
75,6,14,,57.0344665,40.9242812,2000000
71,6,14,,57.0344665,40.9242812,2000000
40,7,14,,57.0344665,40.9242812,2000000
73,7,14,,57.0344665,40.9242812,2000000
103,7,14,,57.0344665,40.9242812,2000000
76,8,10,,57.0344665,40.9242812,2000000
73,8,14,,57.0344665,40.9242812,2000000
103,8,14,,57.0344665,40.9242812,2000000
76,9,14,,57.0344665,40.9242812,2000000
73,9,14,,57.0344665,40.9242812,2000000
103,9,14,,57.0344665,40.9242812,2000000
76,10,14,,57.0344665,40.9242812,2000000
73,10,14,,57.0344665,40.9242812,2000000
103,10,14,,57.0344665,40.9242812,2000000
76,11,14,,57.0344665,40.9242812,2000000
67,11,14,,57.0344665,40.9242812,2000000
73,11,14,,57.0344665,40.9242812,2000000
103,11,14,,57.0344665,40.9242812,2000000
76,12,14,,57.0344665,40.9242812,2000000
67,12,14,,57.0344665,40.9242812,2000000
40,12,14,,57.0344665,40.9242812,2000000
73,12,14,,57.0344665,40.9242812,2000000
103,12,14,,57.0344665,40.9242812,2000000
76,13,14,,57.0344665,40.9242812,2000000
73,13,14,,57.0344665,40.9242812,2000000
40,14,14,,57.0344665,40.9242812,2000000
40,14,14,,57.0344665,40.9242812,2000000
73,14,14,,57.0344665,40.9242812,2000000
60,4,5,,56.958499,40.9887119,2000000
58,1,5,,56.958499,40.9887119,2000000
54,2,9,4,56.988587,41.016906,2000000
65,3,9,,56.9533706,41.1005469,2000000
43,7,9,,56.9827243,40.9816509,2000000
41,3,5,,57.0111711,40.9741983,2000000
40,2,5,,57.003372,40.958128,2000000
59,1,5,,56.9959623,40.9523026,2000000
45,4,5,,56.9992427,40.9421504,2000000
54,11,18,,56.9712298,41.0268471,2002000
54,12,18,,56.9712298,41.0268471,2002000
54,14,18,,56.9712298,41.0268471,2002000
54,11,18,,56.971931,41.012191,2002000
54,12,18,,56.971931,41.012191,2002000
54,11,18,,56.9712298,41.0268471,2002000
54,12,18,,56.9712298,41.0268471,2002000
54,2,18,,56.973586,40.9742886,2002000
50,10,18,,57.0031029,40.9909373,2009000
50,11,18,,57.0031029,40.9909373,2009000
50,12,18,,57.0031029,40.9909373,2009000
50,13,18,,57.0031029,40.9909373,2009000
50,14,18,,57.0031029,40.9909373,2009000
50,15,18,,57.0031029,40.9909373,2009000
50,16,18,,57.0031029,40.9909373,2009000
50,17,18,,57.0031029,40.9909373,2009000
50,18,18,,57.0031029,40.9909373,2009000
48,1,9,4,56.9543966,40.9793733,2010000
50,10,18,,57.0031029,40.9909373,2012000
50,11,18,,57.0031029,40.9909373,2012000
50,12,18,,57.0031029,40.9909373,2012000
50,13,18,,57.0031029,40.9909373,2012000
50,14,18,,57.0031029,40.9909373,2012000
50,15,18,,57.0031029,40.9909373,2012000
50,16,18,,57.0031029,40.9909373,2012000
50,17,18,,57.0031029,40.9909373,2012000
50,18,18,,57.0031029,40.9909373,2012000
50,10,18,,57.0031029,40.9909373,2012000
50,12,18,,57.0031029,40.9909373,2012000
50,13,18,,57.0031029,40.9909373,2012000
50,14,18,,57.0031029,40.9909373,2012000
50,15,18,,57.0031029,40.9909373,2012000
50,16,18,,57.0031029,40.9909373,2012000
50,17,18,,57.0031029,40.9909373,2012000
50,18,18,,57.0031029,40.9909373,2012000
36,7,9,,56.9827243,40.9816509,2016000
36,6,9,,56.9798141,40.9798948,2016000
55,2,18,,56.967091,41.0208024,2017000
50,8,20,6,56.9933011,40.9680509,2019000
41,6,10,,56.9679202,40.9889497,2019000
54,13,17,,56.972213,41.0229309,2020000
50,2,18,,57.0031029,40.9909373,2021000
50,4,18,,57.0031029,40.9909373,2021000
50,5,18,,57.0031029,40.9909373,2021000
50,6,18,,57.0031029,40.9909373,2021000
50,8,18,,57.0031029,40.9909373,2021000
50,9,18,,57.0031029,40.9909373,2021000
50,2,18,,57.0031029,40.9909373,2022000
50,3,18,,57.0031029,40.9909373,2022000
50,4,18,,57.0031029,40.9909373,2022000
50,5,18,,57.0031029,40.9909373,2022000
50,6,18,,57.0031029,40.9909373,2022000
50,9,18,,57.0031029,40.9909373,2022000
50,11,18,,57.0031029,40.9909373,2022000
50,12,18,,57.0031029,40.9909373,2022000
50,13,18,,57.0031029,40.9909373,2022000
50,14,18,,57.0031029,40.9909373,2022000
50,15,18,,57.0031029,40.9909373,2022000
50,16,18,,57.0031029,40.9909373,2022000
50,17,18,,57.0031029,40.9909373,2022000
50,18,18,,57.0031029,40.9909373,2022000
39,3,9,,56.9798141,40.9798948,2022000
50,2,18,,57.0031029,40.9909373,2023000
50,4,18,,57.0031029,40.9909373,2023000
50,5,18,,57.0031029,40.9909373,2023000
50,6,18,,57.0031029,40.9909373,2023000
50,7,18,,57.0031029,40.9909373,2023000
50,8,18,,57.0031029,40.9909373,2023000
50,9,18,,57.0031029,40.9909373,2023000
43,6,17,,57.0003851,40.9786698,2023000
48,10,21,,56.993567,40.993566,2024000
50,2,18,,57.0031029,40.9909373,2025000
50,3,18,,57.0031029,40.9909373,2025000
50,4,18,,57.0031029,40.9909373,2025000
50,5,18,,57.0031029,40.9909373,2025000
50,6,18,,57.0031029,40.9909373,2025000
50,8,18,,57.0031029,40.9909373,2025000
47,8,9,,57.001397,40.935546,2025000
47,5,8,,57.0019052,40.9305844,2025000
47,5,8,,57.0019052,40.9305844,2025000
47,5,8,,57.0019052,40.9305844,2026000
39,9,9,,56.9798141,40.9798948,2026000
50,2,20,,56.993567,40.993566,2028000
51,1,9,,57.0268556,40.9258377,2029000
41,11,12,5,57.0314455,40.9213908,2030000
52,1,5,5,57.0009122,40.9638388,2030000
46,4,5,4,56.969436,41.011696,2030000
44,5,5,5,57.020559,40.963975,2030000
37,5,9,,57.0305851,40.9202319,2030000
45,6,17,,57.0025094,40.9872893,2030000
45,4,17,,57.0003851,40.9786698,2030000
45,4,17,,57.0003851,40.9786698,2030000
56,3,9,,56.9531267,41.0615403,2030000
54,4,9,,56.9589899,40.9946997,2031000
49,20,20,1,56.987621,40.9659871,2034000
48,20,20,1,56.987621,40.9659871,2034000
48,20,20,,56.9866422,40.9648638,2034000
48,20,20,,56.987277,40.9654879,2034000
48,7,9,,56.999384,40.9497109,2040000
43,2,5,,56.965419,40.982554,2040000
46,2,5,,56.965419,40.982554,2040000
60,13,17,,56.9752859,40.978288,2040000
44,2,5,,56.9693374,41.0001979,2040000
64,4,5,4,57.00597,40.958611,2040000
62,4,5,,57.0049231,40.9608307,2040000
51,1,5,5,56.9717474,40.9813671,2040000
59,1,5,,57.0347428,40.9135223,2040000
48,7,9,,56.999384,40.9497109,2049000
41,6,10,4,56.9641097,41.0226166,2050000
39,14,14,,56.971523,40.9709699,2050000
39,14,14,,56.971523,40.9709699,2050000
40,14,14,,56.971523,40.9709699,2050000
40,14,14,,56.971523,40.9709699,2050000
41,4,5,,56.972643,41.0521429,2050000
39,3,9,5,56.9701163,40.9839871,2050000
45,5,5,4,56.9841559,40.9724155,2050000
53,5,9,,56.94897,41.0521361,2050000
52,5,9,,56.9897955,41.027088,2050000
52,1,5,,56.966905,40.963471,2050000
60,5,5,,56.9951,41.007277,2050000
45,7,9,,56.9704096,40.9953542,2050000
56,5,5,4,57.037861,40.9587871,2050000
43,4,10,,57.0335543,40.9185292,2050000
40,14,14,,56.971523,40.9709699,2050000
37,8,10,,56.968836,41.0087679,2050000
42,1,15,,56.9908674,40.9306046,2050000
49,5,9,5,57.031286,40.9218209,2050000
50,4,5,4,56.9940653,40.9557973,2050000
52,5,5,,56.990042,40.9344501,2050000
61,3,5,4,57.037026,40.955984,2050000
42,3,5,,57.027862,40.9578421,2050000
66,4,5,4,57.00597,40.958611,2050000
51,1,5,5,56.99851,40.9516631,2050000
48,7,9,,56.999384,40.9497109,2050000
54,2,5,,57.003372,40.958128,2050000
66,5,17,,56.9726955,41.0108145,2050000
61,1,5,4,56.957982,41.0191918,2050000
40,1,5,5,57.0132702,40.97816,2050000
50,1,4,5,57.014478,40.975777,2050000
57,1,5,,56.969008,41.0063861,2050000
75,3,9,,56.9538093,41.1004371,2050000
44,5,5,5,57.0133399,40.9845749,2050000
39,8,9,4,56.9993348,40.9451458,2050000
52,3,5,,56.9905881,40.9292907,2050000
59,1,5,5,56.970375,40.96225,2050000
41,6,10,,56.9679202,40.9889497,2050000
62,5,5,,56.971931,41.012191,2050000
62,5,5,,56.960288,41.0079701,2050000
50,2,20,,56.9937603,40.9913931,2053000
50,6,21,,56.993567,40.993566,2054000
57,4,5,,56.958499,40.9887119,2055000
44,5,14,5,56.998916,40.9970414,2055000
44,4,14,5,56.998916,40.9970414,2055000
44,4,14,5,56.998916,40.9970414,2055000
44,5,14,5,56.998916,40.9970414,2055000
54,2,18,,56.9712298,41.0268471,2057000
50,7,21,,56.993567,40.993566,2058000
51,1,10,,56.975588,41.0065018,2060000
53,5,5,4,56.9841559,40.9724155,2060000
39,6,9,,56.9798141,40.9798948,2061000
48,11,14,,56.971523,40.9709699,2064000
50,14,14,,56.971523,40.9709699,2064000
51,11,14,,56.971523,40.9709699,2064000
51,13,14,,56.971523,40.9709699,2064000
50,13,14,,56.971523,40.9709699,2064000
50,11,14,,56.971523,40.9709699,2064000
48,13,14,,56.971523,40.9709699,2064000
48,11,14,,56.971523,40.9709699,2064000
49,11,14,,56.971523,40.9709699,2064000
49,13,14,,56.971523,40.9709699,2064000
48,11,14,,56.971523,40.9709699,2064000
50,13,14,,56.971523,40.9709699,2064000
49,11,14,,56.971523,40.9709699,2064000
49,14,14,,56.971523,40.9709699,2064000
44,9,17,,57.0077986,40.9480101,2070000
44,9,17,6,57.0065564,40.9507066,2070000
58,1,5,,57.0347428,40.9135223,2070000
46,13,17,5,56.997034,40.966871,2070000
48,2,21,,56.993567,40.993566,2074000
51,1,18,,57.0031029,40.9909373,2074000
51,1,18,,57.0031029,40.9909373,2075000
46,3,17,,57.0003851,40.9786698,2078000
50,2,21,,56.993567,40.993566,2078000
50,3,20,6,56.9933011,40.9680509,2079000
49,3,7,5,57.0289067,40.9165606,2080000
51,4,5,,56.956348,40.9887541,2080000
41,4,5,,56.972959,41.006229,2080000
50,2,5,4,56.9602681,41.0060724,2080000
60,5,17,,56.9741278,41.0033017,2084000
60,3,17,,56.9741278,41.0033017,2084000
60,2,17,,56.9741278,41.0033017,2084000
60,3,17,,56.9741278,41.0033017,2084000
44,4,14,5,56.998916,40.9970414,2085000
48,1,8,,57.0019052,40.9305844,2085000
48,1,8,,57.001397,40.935546,2085000
49,1,8,5,57.002191,40.936499,2085000
50,9,20,6,56.9933011,40.9680509,2087000
50,9,20,6,56.9933011,40.9680509,2087000
50,9,20,6,56.9933011,40.9680509,2088000
50,9,20,6,56.9933011,40.9680509,2088000
50,9,20,6,56.9933011,40.9680509,2088000
50,9,20,6,56.9933011,40.9680509,2088000
50,9,20,6,56.9933011,40.9680509,2088000
63,7,17,,56.9726955,41.0108145,2090000
47,9,17,6,57.0065564,40.9507066,2090000
46,5,5,4,56.972635,40.977521,2090000
50,4,5,,57.0329639,40.9265978,2090000
50,6,20,6,56.9933011,40.9680509,2090000
60,4,4,5,57.001442,40.961506,2090000
50,8,20,,56.9910647,40.9642456,2091000
50,8,20,6,56.9933011,40.9680509,2091000
50,8,20,6,56.9933011,40.9680509,2091000
50,8,20,6,56.9933011,40.9680509,2092000
50,8,20,6,56.9933011,40.9680509,2092000
46,1,18,5,56.997034,40.966871,2093000
45,6,17,,57.0003851,40.9786698,2093000
48,14,14,,56.971523,40.9709699,2094000
50,7,20,6,56.9933011,40.9680509,2094000
50,6,20,6,56.9933011,40.9680509,2094000
50,7,20,6,56.9933011,40.9680509,2094000
60,14,17,,56.9741278,41.0033017,2096000
52,10,18,,57.0031029,40.9909373,2098000
52,11,18,,57.0031029,40.9909373,2098000
52,12,18,,57.0031029,40.9909373,2098000
52,13,18,,57.0031029,40.9909373,2098000
52,14,18,,57.0031029,40.9909373,2098000
52,15,18,,57.0031029,40.9909373,2098000
52,16,18,,57.0031029,40.9909373,2098000
52,18,18,,57.0031029,40.9909373,2098000
52,1,8,,56.9939806,40.9682539,2100000
52,1,8,,56.9939622,40.9677665,2100000
42,8,9,,57.032801,40.9210328,2100000
65,4,9,,56.954598,41.0451117,2100000
67,1,5,4,57.037357,40.909503,2100000
59,2,5,,56.969288,40.9658511,2100000
60,1,5,,56.9654488,40.970689,2100000
58,1,2,5,57.020654,41.0088439,2100000
50,4,5,5,57.0204765,40.9648319,2100000
52,7,9,,56.9561692,40.975803,2100000
43,8,10,,56.966161,41.0253887,2100000
48,7,9,,56.999384,40.9497109,2100000
43,7,9,,56.966161,41.0253887,2100000
78,5,5,5,56.9940946,41.0052818,2100000
33,4,10,,57.0245169,40.9608037,2100000
48,3,5,7,57.003886,40.954375,2100000
50,1,8,,56.9939806,40.9682539,2100000
62,1,5,5,57.038123,40.982331,2100000
60,4,4,5,56.9879249,41.02848,2100000
40,2,5,,56.971207,40.9903358,2100000
58,3,5,,56.976655,40.9659836,2100000
44,9,9,,57.0108748,40.9979966,2100000
50,1,8,,56.9939806,40.9682539,2100000
44,3,5,5,56.967243,41.013596,2100000
57,3,5,,56.9885866,41.0328854,2100000
43,3,17,,56.998571,40.9753829,2100000
46,2,4,,57.0158039,40.9727723,2100000
64,3,3,,57.0166158,40.9615807,2100000
41,4,17,,56.9726955,41.0108145,2100000
42,3,5,,56.9720978,40.9683891,2100000
42,10,10,4,56.9642229,41.0199167,2100000
45,1,9,5,57.0039863,40.9630309,2100000
54,2,5,,56.964327,41.013328,2100000
51,5,5,,56.999405,40.9516079,2100000
48,2,19,,57.0293579,40.9173785,2100000
82,5,5,5,57.016121,40.977948,2100000
43,4,9,,56.9660308,41.0210189,2100000
43,2,9,,56.9660308,41.0210189,2100000
43,6,9,,56.9660308,41.0210189,2100000
43,7,9,,56.9660308,41.0210189,2100000
61,7,17,,56.9726955,41.0108145,2100000
48,9,9,,56.9897955,41.027088,2100000
57,1,4,,56.9968286,40.9868851,2100000
47,2,10,,57.0351669,40.9694261,2100000
39,9,9,7,57.0097301,40.9934694,2100000
52,5,5,,57.008769,40.98323,2100000
43,3,5,,56.981203,40.966923,2100000
50,1,8,,56.9939622,40.9677665,2100000
